,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
773,16.0,239.50274208863112,1.0,0.19912921041214965,254.5833130864563,10,0.4344398992053969,156.7269658959391,1.0,0.8574840846109505,172.62546796643815,1.0,0.3153225912423131,185.74182785738236,1.0,0.12797793417353873,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773,base case without policy,dikesnet
774,41.0,120.87698365929381,1.5,0.4508975203470557,216.50586726372154,1.5,0.31935073391861557,282.6521097837913,10,0.5752600883740749,329.78319436479575,1.0,0.7828981762966521,172.30621501424548,10,0.5987648757687873,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774,base case without policy,dikesnet
775,43.0,286.9541454895073,1.0,0.5175021036269104,164.31246261910508,1.0,0.7063010935466449,76.36103249476547,1.5,0.4234319203550907,234.23176103597226,1.0,0.050543436890739604,272.09713480920703,1.5,0.21539635625892395,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775,base case without policy,dikesnet
776,92.0,116.50550538925395,10,0.40510336641925815,302.7034951765429,1.5,0.6165416115454163,110.24096935565692,10,0.7527328868446576,158.65434425472066,1.5,0.6856108221360342,182.53102691227684,10,0.9694630698886578,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776,base case without policy,dikesnet
777,80.0,32.965738317942694,10,0.5984535605265959,183.8325966092826,10,0.2801784678748029,306.31083527593336,1.0,0.32290813968210147,31.78625108994837,1.0,0.11107369212945821,197.74437152244732,1.5,0.4221679122536431,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777,base case without policy,dikesnet
778,120.0,208.21956893223333,1.0,0.27680331142976766,238.1265771157643,1.5,0.8174878474419428,233.87951046641098,10,0.1732044488511914,200.80343880826874,1.0,0.6366153311514442,143.57810462223821,1.5,0.29016378511130014,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778,base case without policy,dikesnet
779,102.0,225.6046893698694,1.0,0.7481431017246425,304.4115512455717,1.5,0.8507107905406601,91.81497746741393,1.5,0.35263046311406515,272.6183206015937,1.0,0.7736805435698225,53.4597169539081,1.0,0.11603284464799506,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779,base case without policy,dikesnet
780,105.0,70.90657786477263,1.0,0.6004043149172309,273.5527638116205,1.5,0.11732496319023776,107.4232437603757,1.5,0.9300277364577534,245.06304972684418,10,0.8349503713936596,154.04206718100122,10,0.7331339864598642,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780,base case without policy,dikesnet
781,21.0,245.0612346250805,1.5,0.049904062209632664,143.31360447791707,1.0,0.18469164815379516,102.57285994044142,1.0,0.6537405820032335,161.892336180085,1.5,0.7142030818073639,154.42737550247892,1.5,0.2944391379898714,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781,base case without policy,dikesnet
782,41.0,209.9803696902956,10,0.2951930210304701,257.9402665368988,1.0,0.7849907072016614,151.36626057903084,1.5,0.8026350515364711,157.72234692868653,10,0.8565795818890417,325.65772527458586,1.5,0.41508534857746365,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782,base case without policy,dikesnet
783,4.0,213.1267063541303,10,0.17097344310913423,349.1986085647197,1.5,0.022229459965512666,311.4356740226117,10,0.5611160018670253,129.72925641378683,10,0.543971994233852,165.20625106109358,1.5,0.2791622726835442,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783,base case without policy,dikesnet
784,0.0,347.753614909072,10,0.18663260469832688,83.5018233533134,1.5,0.4020102576967378,255.93544489427288,10,0.25230680514934123,71.87644585914619,1.0,0.5273783791096571,282.43713679107725,10,0.7480910626455788,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784,base case without policy,dikesnet
785,121.0,54.352407928087615,10,0.13099986666191474,303.7123647951716,1.0,0.16705072916446106,186.08734391454652,1.0,0.9652261422618693,282.0565578278776,1.5,0.3353825737190337,100.6524496252268,1.5,0.23544874738045748,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785,base case without policy,dikesnet
786,44.0,295.72502246601283,1.0,0.5261787757112855,56.30232969495731,1.0,0.5312129710382143,164.74528251247227,1.0,0.6382567000470254,282.5984587585323,1.5,0.1759389196831899,275.8452957808976,10,0.22675861981994855,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786,base case without policy,dikesnet
787,81.0,333.54428004808193,10,0.2609341226180189,250.1102433705462,1.0,0.9213338868792504,91.0768460970574,1.0,0.37209768287314754,315.2233150777808,10,0.8652952449087714,65.72490177011878,10,0.1721177691691074,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787,base case without policy,dikesnet
788,17.0,281.9433376456556,1.5,0.9853064359641672,123.0778420825194,1.5,0.7919302841874903,140.182809512079,10,0.1342523020378408,308.898771468768,1.0,0.518797460600713,78.04391645204672,10,0.10833629615632946,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788,base case without policy,dikesnet
789,62.0,161.30573512175926,1.5,0.2669863705007718,100.82505584534593,1.5,0.46188057493123486,95.30534121098023,10,0.7084294040719764,171.87791550652997,1.5,0.16145869812793384,135.52873176318178,10,0.16596955975033886,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789,base case without policy,dikesnet
790,46.0,207.12932367527114,10,0.5599600083405292,38.913799110897685,10,0.858085785851636,148.16831424325284,1.5,0.7148760801117959,105.99642327031336,1.5,0.7945105621594171,158.567829208109,10,0.18980283742736162,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790,base case without policy,dikesnet
791,103.0,334.9480212209954,10,0.49797241183389274,309.3564373095823,1.0,0.12704146594126584,237.87301101666105,1.5,0.9507608572972261,57.52219499794984,1.5,0.47601373738349007,268.8550853178879,1.5,0.4450496823382064,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791,base case without policy,dikesnet
792,87.0,216.47559268623127,1.0,0.6814696982501588,309.5512739856386,1.0,0.7558743130600284,280.4186728581567,1.5,0.5807983204638871,307.75536315301224,10,0.1463049620488632,281.02483664386483,1.5,0.6381716114187115,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792,base case without policy,dikesnet
793,59.0,167.58203118437893,1.5,0.13825773045164694,267.3781473048118,10,0.5005308290646229,147.37360309746762,10,0.26412812559669835,79.04032027799374,1.5,0.12968776763254927,45.0724944873167,1.0,0.6628681195760505,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793,base case without policy,dikesnet
794,13.0,44.347613085789476,10,0.21951861002569997,91.90411113884038,1.5,0.8674974256063841,193.239164395429,1.5,0.6343320815232115,211.15107193705722,10,0.5043871872536116,107.021388700883,1.5,0.14076728203947853,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794,base case without policy,dikesnet
795,56.0,291.73408732984336,10,0.4311770585125244,324.6262819439766,1.0,0.28983658618956787,248.22300041541038,10,0.9030148282341586,231.74644556152472,10,0.42262169564768015,246.5625278447036,1.0,0.30191197286675314,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795,base case without policy,dikesnet
796,121.0,219.5698582487076,10,0.35466500340628243,128.91099491620506,1.0,0.14342413475523935,182.74039169857352,1.0,0.5996492141140266,36.6154503401159,1.5,0.8426308771661165,269.18337161274684,1.0,0.6328785766021091,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796,base case without policy,dikesnet
797,19.0,298.7453906084226,1.5,0.18010356520360873,172.252885319638,1.0,0.3677790229597431,154.7654693297992,1.5,0.7829081002038253,62.38135199797246,10,0.6078095765045217,280.5771005689986,1.0,0.2756445736481603,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797,base case without policy,dikesnet
798,120.0,178.53179330373823,1.0,0.4491804031719994,250.74617493283472,1.0,0.11299320450125946,260.3302668242977,10,0.4441335294880852,143.77484561096165,1.0,0.26709941109259533,84.84240587848855,1.5,0.8745256228942784,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798,base case without policy,dikesnet
799,66.0,122.67178632192875,1.5,0.9738024614296281,108.07335918952107,1.0,0.46384710105480603,129.14486994528318,10,0.9481153379691444,303.24572727939,1.5,0.3080778848947484,212.28056930022103,1.5,0.8093867342653569,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799,base case without policy,dikesnet
800,60.0,187.53107535022951,1.5,0.7518355535121898,338.9806794408981,1.0,0.6073661829181156,277.2577190964039,1.0,0.150996848040089,66.31676312032207,1.5,0.08586549139396385,277.5339690458951,1.0,0.11851236486322013,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800,base case without policy,dikesnet
801,43.0,230.1843215401048,1.5,0.6703897079311382,129.2372294890601,10,0.5163399449160933,183.19853866307182,10,0.23500101557719488,183.25390066715528,1.0,0.695707648535432,179.09719682216667,10,0.6811081038849386,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2801,base case without policy,dikesnet
802,21.0,203.17957934459858,10,0.8426191834593537,195.62833279978744,10,0.9017664429999469,321.2783368497967,1.5,0.6356393750893201,170.1357643922261,1.0,0.1998965420870178,221.34446412913195,1.5,0.18011373099760197,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,base case without policy,dikesnet
803,92.0,259.0372174603725,1.5,0.6245116968099945,309.8420756040641,1.0,0.060171189497100284,67.53837337623753,1.0,0.6644521503370542,336.77694925362715,1.0,0.037478246782436046,80.00141941475283,1.0,0.5364496209131075,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803,base case without policy,dikesnet
804,83.0,334.05373038497254,1.0,0.1315311987693822,86.42104118599931,10,0.40573291342900675,41.61539526012547,1.0,0.4111557265459478,214.17812551251657,1.5,0.7204962399377525,282.1064774047365,10,0.6672584990741124,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804,base case without policy,dikesnet
805,5.0,74.81312046664617,10,0.9184444540571555,283.1663745298616,1.0,0.8281128613144743,326.41978483726194,1.0,0.9168734559166085,98.54692726226295,1.0,0.2391499433911312,123.88626948146859,1.0,0.06471183832316735,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805,base case without policy,dikesnet
806,86.0,113.64938665728167,10,0.41954143332210825,315.7235693155986,1.0,0.09556887505302473,230.43860166281968,1.0,0.4544298072143305,144.99070396234669,10,0.5113486495500411,114.17363889703607,1.0,0.9739756104259415,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806,base case without policy,dikesnet
807,79.0,323.0619130030156,1.5,0.11119759607412345,319.2734079764628,1.0,0.004547054164991196,145.857389347623,10,0.7994857678834026,284.122423557252,1.0,0.12052728969450119,307.74517107290563,10,0.32341229100407826,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807,base case without policy,dikesnet
808,71.0,328.40889528638496,1.5,0.41182315339491143,212.03910054416008,1.5,0.8660303269178933,62.71185740483014,1.0,0.15734836557060483,294.40469976688655,1.0,0.4132112938200025,212.99735601942302,10,0.05966020595916888,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808,base case without policy,dikesnet
809,87.0,217.83546303689877,1.0,0.010044680682869341,333.6809787824286,10,0.994699019186457,75.43525910157432,1.5,0.6793176754123664,134.66486317214333,1.5,0.49619185921599135,300.3840876019062,1.5,0.16299153151457046,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,base case without policy,dikesnet
810,132.0,47.751499285671386,1.5,0.8287846752462775,294.73722029721057,10,0.4409341596447549,223.41341870252893,1.5,0.2011022691779623,125.22830674726808,1.0,0.004471510421193457,331.59088391714073,10,0.4730127253189922,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810,base case without policy,dikesnet
811,8.0,126.78912418276974,1.0,0.8871968157874724,148.58951875827216,1.5,0.14113687380139409,186.9675509374465,1.0,0.7907826585467271,164.6852315182389,1.5,0.024787520928745987,220.02000361339702,1.0,0.6178835849519514,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811,base case without policy,dikesnet
812,51.0,255.9506534790022,10,0.567040664631494,294.14010261239116,1.5,0.7434896828983759,167.45158205585344,1.5,0.819283297457252,314.4308834790616,1.0,0.5664100702547551,310.42271359248554,10,0.2546180891524304,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812,base case without policy,dikesnet
813,53.0,48.21957249551875,1.5,0.6457324520146844,246.57808700925432,10,0.9744519551569055,332.4234125572675,1.5,0.9847773482939393,322.91220101412915,1.0,0.04405750116816812,340.4379111981088,1.5,0.6009833559605202,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813,base case without policy,dikesnet
814,37.0,130.76394957754073,1.0,0.5909679067012958,157.66117029727482,1.5,0.936634853065454,295.0697272918306,1.5,0.3511962279927775,288.8315238616337,1.0,0.3148975159579941,288.21888815612886,1.0,0.3855287423332988,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814,base case without policy,dikesnet
815,102.0,132.89593605471987,1.0,0.4839518041785247,212.81453254416374,10,0.1765430343669404,150.22470083247183,1.5,0.994151543993718,226.81889740313426,10,0.26612864114784507,70.97273184014355,10,0.334649139510703,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815,base case without policy,dikesnet
816,95.0,125.79586200244401,10,0.40906999292650664,134.18882831748957,10,0.8642134487713139,79.66288317941894,1.5,0.46517718513512524,88.11995708501772,1.0,0.2858148602548554,342.16014007301044,10,0.9073622458223671,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816,base case without policy,dikesnet
817,107.0,270.88384697766844,1.0,0.024333171368584754,303.5351807248804,1.5,0.9932755935453486,261.9811285051161,1.0,0.8210029558431795,282.907878075089,1.5,0.693119113817643,124.2042081477159,1.5,0.931326655733664,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817,base case without policy,dikesnet
818,2.0,51.727062959612766,1.0,0.48043705876337645,265.6899086799323,1.0,0.06458124140445884,124.81592495490524,1.5,0.513199544741663,118.46735457993461,1.0,0.46176100504697104,90.70664283704306,10,0.5759569725716546,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818,base case without policy,dikesnet
819,9.0,74.1990432279519,10,0.9942035341417792,143.1269503373732,1.0,0.40920500014175,206.06703695796205,10,0.07533379785544167,327.9073484637361,1.0,0.20954230178497935,57.040465591924956,10,0.1824320049627011,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819,base case without policy,dikesnet
820,74.0,338.23457242364685,1.5,0.6315633201594831,216.08786908124472,1.0,0.9356475792311719,41.49706960043483,10,0.8961795281921353,103.7326918684021,1.5,0.318653828791356,283.2406947929421,1.0,0.5680762318791721,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820,base case without policy,dikesnet
821,72.0,326.5162039829226,1.0,0.3492765901688556,205.64750932207977,1.5,0.8344825094587972,192.03651349491037,1.5,0.4035046746040947,151.05561501714305,1.0,0.04691383918707966,137.04260843010968,1.0,0.9555565849337893,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821,base case without policy,dikesnet
822,123.0,179.2343242771168,10,0.8349431607590025,234.22902243178473,1.0,0.329203560473029,107.77504107519317,10,0.6577954167181508,78.18454322261476,10,0.5336989845117112,74.4121046284753,10,0.9330429954772858,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822,base case without policy,dikesnet
823,68.0,213.47479559760347,1.5,0.08921314777266648,194.95865666830787,1.5,0.9274085921736351,298.966583406371,1.0,0.9836699754681314,337.29316880038823,1.5,0.03553482651548591,35.85923674246811,1.0,0.3173571738868663,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823,base case without policy,dikesnet
824,44.0,187.80730449306185,1.5,0.6975180850357455,259.85692668212903,1.5,0.9721000503119016,273.3473184352428,10,0.873097131043371,50.40242815508966,10,0.7265372133456861,216.37770372999998,1.5,0.17018521012572438,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824,base case without policy,dikesnet
